shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L8000_0,68,-99.1191441747354,6.73,19.4035889698678
SH0200L8000_0,69,-99.1190130662669,6.75,19.403494606655
SH0200L8000_0,70,-99.1188327451625,6.78,19.4032998486248
SH0200L8000_0,71,-99.1179112832023,6.93,19.4022486842917
SH0200L8000_0,72,-99.1177353166843,6.95,19.4021483714354
SH0200L8000_0,73,-99.1175800375165,6.97,19.4020805642192
SH0200L8000_0,74,-99.1174298100869,6.99,19.4020290132026
SH0200L8000_0,75,-99.11728262179592,7.01,19.4019985019314
SH0200L8000_0,76,-99.11714854220058,7.02,19.4019746772209
SH0200L8000_0,77,-99.1168581728806,7.05,19.401943615871
SH0200L8000_0,78,-99.1148687438526,7.26,19.401936693723
SH0200L8000_0,79,-99.1147134094444,7.28,19.4019233689837
SH0200L8000_0,80,-99.1145470969425,7.3,19.401885960918
SH0200L8000_0,81,-99.114409720971,7.32,19.4018322472944
SH0200L8000_0,82,-99.1142887232134,7.33,19.4017761321518
SH0200L8000_0,83,-99.114162668924,7.35,19.4016961089291
SH0200L8000_0,84,-99.1139813864848,7.37,19.4015572190623
SH0200L8000_0,85,-99.1138260249357,7.4,19.4013679399048
SH0200L8000_0,86,-99.1137412319071,7.42,19.4011920067255
SH0200L8000_0,87,-99.11367862530892,7.44,19.4010313627823
SH0200L8000_0,88,-99.113630131907,7.46,19.4008726228868
SH0200L8000_0,89,-99.11359574502028,7.48,19.4007062225837
SH0200L8000_0,90,-99.1135280189999,7.65,19.3991945870001
SH0200L8000_0,91,-99.1134316466449,7.85,19.39738875627189
SH0200L8000_0,92,-99.1133754259999,7.97,19.396284787000106
SH0200L8000_0,93,-99.1133615249999,8.01,19.3959315650001
SH0200L8000_0,94,-99.1133515135233,8.04,19.395669543817
SH0200L8000_0,95,-99.1133626736463,8.07,19.3954105786565
SH0200L8000_0,96,-99.1133866805834,8.1,19.395145149455303
SH0200L8000_0,97,-99.1134340978101,8.13,19.3948445561865
SH0200L8000_0,98,-99.1137149757144,8.3,19.3933590472022
SH0200L8000_0,99,-99.1137509548493,8.32,19.393161289296103
SH0200L8000_0,100,-99.113773086,8.36,19.392839103
SH0200L8000_0,101,-99.113766918348,8.37,19.3927117511607
SH0200L8000_0,102,-99.1137402012063,8.39,19.392491164530803
SH0200L8000_0,103,-99.113636708868,8.43,19.392167374491105
SH0200L8000_0,104,-99.11346065,8.47,19.391824329
SH0200L8000_0,105,-99.1127522380618,8.64,19.39044474174949
SH0200L8000_0,106,-99.1125970761459,8.68,19.3901465565505
SH0200L8000_0,107,-99.1125238921763,8.7,19.3899863967636
SH0200L8000_0,108,-99.1124557315002,8.72,19.3898023226308
SH0200L8000_0,109,-99.1123888046142,8.75,19.3895799897735
SH0200L8000_0,110,-99.1123149579756,8.79,19.389203040325302
SH0200L8000_0,111,-99.1119185299568,8.99,19.3874195696343
SH0200L8000_0,112,-99.110783053592,9.56,19.3823939602269
SH0200L8000_0,113,-99.1107062597922,9.59,19.3821042028909
SH0200L8000_0,114,-99.11064969784027,9.61,19.3819244248616
SH0200L8000_0,115,-99.1105850731005,9.63,19.3817446517118
SH0200L8000_0,116,-99.11026104216008,9.72,19.380992122844
SH0200L8000_0,117,-99.1098083864308,9.85,19.37989457211
SH0200L8000_0,118,-99.109151986,10.04,19.378255297000106
SH0200L8000_0,119,-99.108782115779,10.15,19.3773436173414
SH0200L8000_0,120,-99.10868789690292,10.18,19.3771113788915
SH0200L8000_0,121,-99.1085303629067,10.23,19.3766408996462
SH0200L8000_0,122,-99.1084243069751,10.27,19.3762880328984
SH0200L8000_0,123,-99.1081970487917,10.36,19.3755363985821
SH0200L8000_0,124,-99.107882069069,10.46,19.3746554162221
SH0200L8000_0,125,-99.1078265288249,10.48,19.3744880703884
SH0200L8000_0,126,-99.107791005,10.5,19.3743420340001
SH0200L8000_0,127,-99.1077590202207,10.52,19.374210476616103
SH0200L8000_0,128,-99.1077456498839,10.53,19.3741026689292
SH0200L8000_0,129,-99.1076601779494,10.73,19.3722913573641
SH0200L8000_0,130,-99.1076622331405,10.74,19.372218352093302
SH0200L8000_0,131,-99.1076840487755,10.76,19.3720598075575
SH0200L8000_0,132,-99.10770288384528,10.77,19.3719665425116
SH0200L8000_0,133,-99.10773379367944,10.78,19.3718445768076
SH0200L8000_0,134,-99.1078626661797,10.83,19.3714294261622
SH0200L8000_0,135,-99.10794272847158,10.86,19.371181752504
SH0200L8000_0,136,-99.1079789345941,10.87,19.371068391661503
SH0200L8000_0,137,-99.10800381948108,10.88,19.3709801443508
SH0200L8000_0,138,-99.10811020873,10.93,19.3705843259318
SH0200L8000_0,139,-99.10858005773208,11.16,19.3685684841425
SH0200L8000_0,140,-99.10897597599993,11.33,19.3670773440001
SH0200L8000_0,141,-99.1108704630423,12.28,19.3587364544971
SH0200L8000_0,142,-99.1109347684404,12.31,19.3584571314706
SH0200L8000_0,143,-99.1109517858511,12.33,19.3582887856189
SH0200L8000_0,144,-99.110948619096,12.35,19.3580764552844
SH0200L8000_0,145,-99.1109323649596,12.37,19.3578832619505
SH0200L8000_0,146,-99.1109040363711,12.39,19.3577168566115
SH0200L8000_0,147,-99.1108686486623,12.41,19.3575428039485
SH0200L8000_0,148,-99.1108161512056,12.43,19.357400324593502
SH0200L8000_0,149,-99.11067995425007,12.46,19.357169902544697
SH0200L8000_0,150,-99.1104528627846,12.5,19.3568906767879
SH0200L8000_0,151,-99.11031523108343,12.52,19.356773116633
SH0200L8000_0,152,-99.1101927373898,12.54,19.356688544801
SH0200L8000_0,153,-99.11002186895028,12.56,19.356596828725603
SH0200L8000_0,154,-99.109817766469,12.58,19.356535260763
SH0200L8000_0,155,-99.1094338043798,12.62,19.3564981902508
SH0200L8000_0,156,-99.1038271016251,13.21,19.3560065088409
SH0200L8000_0,157,-99.1032496480748,13.27,19.3559465806273
SH0200L8000_0,158,-99.1029503468465,13.3,19.3559266645574
SH0200L8000_0,159,-99.10273348820208,13.32,19.355927506390103
SH0200L8000_0,160,-99.10247119084956,13.35,19.355939846869106
SH0200L8000_0,161,-99.1021961032526,13.38,19.355965825635
SH0200L8000_0,162,-99.1005373992909,13.56,19.35618779682149
SH0200L8000_0,163,-99.0986346670518,13.76,19.356447079265106
SH0200L8000_0,164,-99.0982933328354,13.8,19.3564926952735
SH0200L8000_0,165,-99.0980011328386,13.83,19.35655263099289
SH0200L8000_0,166,-99.0973877818123,13.9,19.356708383464
SH0200L8000_0,167,-99.09650035,14.0,19.3569556800001
SH0200L8000_0,168,-99.0941308430237,14.26,19.3576305615165
SH0200L8000_0,169,-99.0933272589204,14.35,19.3578596683221
SH0200L8000_0,170,-99.090411009,14.67,19.358575793000103
SH0200L8000_0,171,-99.0902323375095,14.69,19.3586116727305
SH0200L8000_0,172,-99.0901227535916,14.7,19.358622487079
SH0200L8000_0,173,-99.0900106457605,14.71,19.3586249336536
SH0200L8000_0,174,-99.08988971707691,14.72,19.3586214066877
SH0200L8000_0,175,-99.089746109407,14.74,19.3586083262984
SH0200L8000_0,176,-99.08958737678208,14.76,19.358578515325306
SH0200L8000_0,177,-99.08945005765908,14.77,19.35854749813189
SH0200L8000_0,178,-99.0893039119087,14.79,19.3584997472514
SH0200L8000_0,179,-99.0891577623445,14.81,19.3584448228642
SH0200L8000_0,180,-99.088981363084,14.83,19.3583564373172
SH0200L8000_0,181,-99.08876210678368,14.86,19.3582142720582
SH0200L8000_0,182,-99.08837272803471,14.91,19.3579418725544
SH0200L8000_0,183,-99.0864097227911,15.17,19.3565656188638
SH0200L8000_0,184,-99.0852786882657,15.31,19.3558277706884
SH0200L8000_0,185,-99.08515772884572,15.32,19.3557608756105
SH0200L8000_0,186,-99.08495210647592,15.34,19.3556634134799
SH0200L8000_0,187,-99.0846658542104,15.37,19.3555392079434
SH0200L8000_0,188,-99.0764876047434,16.32,19.3518107469224
SH0200L8000_0,189,-99.0762215245022,16.35,19.35169799698761
SH0200L8000_0,190,-99.0759917228688,16.38,19.3515890573441
SH0200L8000_0,191,-99.0684447863342,17.26,19.3481641202855
SH0200L8000_0,192,-99.0658488332735,17.56,19.3469797917951
SH0200L8000_0,193,-99.0646280801213,17.71,19.3463497968356
SH0200L8000_0,194,-99.06379884969591,17.81,19.3459684058057
