shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200LB000_0,80,-99.10511415417128,5.96,19.4359313469768
SH0200LB000_0,81,-99.10434502675128,6.05,19.4362783269575
SH0200LB000_0,82,-99.10364204099992,6.13,19.436595464
SH0200LB000_0,83,-99.1030324830738,6.2,19.4368712786383
SH0200LB000_0,84,-99.0952329585421,7.11,19.440355640978
SH0200LB000_0,85,-99.09403227276007,7.25,19.44091415255789
SH0200LB000_0,86,-99.09380775561372,7.28,19.4410290419607
SH0200LB000_0,87,-99.09342857,7.33,19.441255047
SH0200LB000_0,88,-99.09311080689008,7.37,19.4414544204121
SH0200LB000_0,89,-99.0877852132782,8.07,19.445287677804
SH0200LB000_0,90,-99.0866251510563,8.22,19.4461193843483
SH0200LB000_0,91,-99.0820344049999,8.82,19.4493786740001
SH0200LB000_0,92,-99.0813182325182,8.91,19.449899646422104
SH0200LB000_0,93,-99.0810082802518,8.95,19.4500920300787
SH0200LB000_0,94,-99.08070588408953,8.99,19.4502736498626
SH0200LB000_0,95,-99.08004091173588,9.07,19.4506311636775
SH0200LB000_0,96,-99.079270609,9.16,19.4510453020001
SH0200LB000_0,97,-99.0785350922623,9.25,19.4514393595431
SH0200LB000_0,98,-99.0782667142563,9.28,19.4515964626013
SH0200LB000_0,99,-99.0779925382707,9.31,19.4517649145858
SH0200LB000_0,100,-99.0710095927998,10.23,19.4568112349058
SH0200LB000_0,101,-99.0699008536222,10.38,19.45764922469689
SH0200LB000_0,102,-99.0686059407138,10.55,19.4585917003288
SH0200LB000_0,103,-99.06654951212792,10.82,19.460022347380303
SH0200LB000_0,104,-99.0663983051804,10.84,19.4601335891784
SH0200LB000_0,105,-99.06628331583842,10.86,19.4602143515658
SH0200LB000_0,106,-99.06614424068952,10.88,19.4602945591542
SH0200LB000_0,107,-99.0659900187426,10.9,19.4603680664802
SH0200LB000_0,108,-99.0658552090986,10.92,19.4604208024995
SH0200LB000_0,109,-99.0657564969351,10.93,19.460460687066
SH0200LB000_0,110,-99.0655866115607,10.95,19.4605147875603
SH0200LB000_0,111,-99.0654202522347,10.97,19.4605612350888
SH0200LB000_0,112,-99.06493477882591,11.02,19.4606814430508
SH0200LB000_0,113,-99.06447771099992,11.07,19.460784738
SH0200LB000_0,114,-99.0642325265287,11.1,19.4608466794048
SH0200LB000_0,115,-99.0639950849669,11.13,19.4609120405194
SH0200LB000_0,116,-99.06230275004428,11.32,19.461401132587604
SH0200LB000_0,117,-99.0604758059323,11.52,19.46193616301111
SH0200LB000_0,118,-99.06023080094673,11.55,19.4620079776997
SH0200LB000_0,119,-99.06009695590107,11.56,19.4620481926678
