shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L9000_0,1,-99.0722053449007,0.0,19.4153511689158
SH0200L9000_0,2,-99.0727359786265,0.1,19.4145771578975
SH0200L9000_0,3,-99.0758184589724,0.72,19.4098175752027
SH0200L9000_0,4,-99.0759393491592,0.74,19.409657319853
SH0200L9000_0,5,-99.0760426134846,0.76,19.4095293518838
SH0200L9000_0,6,-99.0761295065318,0.78,19.409421715213
SH0200L9000_0,7,-99.0762763358905,0.8,19.4092484491527
SH0200L9000_0,8,-99.076471738037,0.8300000000000001,19.409038484683
SH0200L9000_0,9,-99.0772075955829,0.94,19.4083428663058
SH0200L9000_0,10,-99.0777845086546,1.02,19.4078242857201
SH0200L9000_0,11,-99.0780293535105,1.06,19.407603241462
SH0200L9000_0,12,-99.0782092200044,1.08,19.4074654357509
SH0200L9000_0,13,-99.0784450252565,1.11,19.4073146936858
SH0200L9000_0,14,-99.0786868830328,1.14,19.4071739913886
SH0200L9000_0,15,-99.0788834022854,1.16,19.4070806525906
SH0200L9000_0,16,-99.0790905187049,1.1800000000000002,19.4070145677136
SH0200L9000_0,17,-99.0792960673125,1.2000000000000002,19.406963726662
SH0200L9000_0,18,-99.079560652293,1.2300000000000002,19.4069217664567
SH0200L9000_0,19,-99.0798126441793,1.2600000000000002,19.406894755885
SH0200L9000_0,20,-99.0800268454761,1.2800000000000002,19.4068886838918
SH0200L9000_0,21,-99.0802694075769,1.3100000000000005,19.406903521404
SH0200L9000_0,22,-99.0815223303611,1.4400000000000004,19.4070636468057
SH0200L9000_0,23,-99.083104727,1.6100000000000003,19.4072991050001
SH0200L9000_0,24,-99.0904670422945,2.390000000000001,19.4083279915833
SH0200L9000_0,25,-99.0920336378627,2.5600000000000005,19.4085395361168
SH0200L9000_0,26,-99.0953286518733,2.9100000000000006,19.4089998012079
SH0200L9000_0,27,-99.0960045923264,2.9800000000000004,19.4090926988997
SH0200L9000_0,28,-99.0962828280007,3.01,19.4091241144272
SH0200L9000_0,29,-99.0965126705619,3.03,19.4091426432078
SH0200L9000_0,30,-99.0968483575266,3.0700000000000003,19.4091625499864
SH0200L9000_0,31,-99.0970781933917,3.0900000000000003,19.4091696006954
SH0200L9000_0,32,-99.0973594330041,3.12,19.4091665808902
SH0200L9000_0,33,-99.0975816992296,3.14,19.4091578536487
SH0200L9000_0,34,-99.0978069860988,3.16,19.4091433858301
SH0200L9000_0,35,-99.0981154270555,3.19,19.409114526154
SH0200L9000_0,36,-99.0984646820057,3.23,19.4090669931352
SH0200L9000_0,37,-99.0991775487873,3.31,19.4089604398911
SH0200L9000_0,38,-99.099581999,3.35,19.4088849770001
SH0200L9000_0,39,-99.1008233841796,3.48,19.4086672919222
SH0200L9000_0,40,-99.101051682637,3.5,19.4086341677045
SH0200L9000_0,41,-99.1012603332999,3.52,19.4086154008484
SH0200L9000_0,42,-99.1016875807631,3.56,19.4085969242919
SH0200L9000_0,43,-99.1023637401456,3.63,19.408561998747
SH0200L9000_0,44,-99.1039498462658,3.8,19.4085166235986
SH0200L9000_0,45,-99.1046053725383,3.87,19.4084881786609
SH0200L9000_0,46,-99.1055586468949,3.97,19.4084941761438
SH0200L9000_0,47,-99.1082092779571,4.25,19.408521310491
SH0200L9000_0,48,-99.1087430312478,4.31,19.4085238612108
SH0200L9000_0,49,-99.1091648808758,4.35,19.4085078269164
SH0200L9000_0,50,-99.1094763445378,4.38,19.4084818154909
SH0200L9000_0,51,-99.1096759188461,4.4,19.4084587404355
SH0200L9000_0,52,-99.1104890626652,4.489999999999999,19.4083500334323
SH0200L9000_0,53,-99.1131488872607,4.77,19.4083729960702
SH0200L9000_0,54,-99.1132920015309,4.789999999999999,19.4083843125258
SH0200L9000_0,55,-99.1134694277336,4.809999999999999,19.4084033307507
SH0200L9000_0,56,-99.113668027222,4.829999999999998,19.4084290306834
SH0200L9000_0,57,-99.1139534595168,4.859999999999999,19.4084660890344
SH0200L9000_0,58,-99.1142541460773,4.889999999999999,19.4085051892331
SH0200L9000_0,59,-99.1194434161384,5.439999999999999,19.409091034522
SH0200L9000_0,60,-99.1198214553482,5.479999999999999,19.4091278479244
SH0200L9000_0,61,-99.1201377421906,5.509999999999999,19.4091503546857
SH0200L9000_0,62,-99.1212068284309,5.619999999999999,19.4091844354562
SH0200L9000_0,63,-99.1213315339326,5.629999999999999,19.409189014907
SH0200L9000_0,64,-99.1214612302355,5.639999999999999,19.4091836678089
SH0200L9000_0,65,-99.1236191529999,5.869999999999999,19.408988058
SH0200L9000_0,66,-99.1248657678028,5.999999999999999,19.4088950242652
SH0200L9000_0,67,-99.1254493912056,6.059999999999999,19.4088601902411
SH0200L9000_0,68,-99.1257366799046,6.089999999999999,19.4088599916827
SH0200L9000_0,69,-99.1260179325735,6.119999999999999,19.4088755782137
SH0200L9000_0,70,-99.1265955851704,6.179999999999999,19.4089411714687
SH0200L9000_0,71,-99.1269494285356,6.219999999999999,19.4089724873276
SH0200L9000_0,72,-99.1274332913114,6.269999999999999,19.4089821913319
SH0200L9000_0,73,-99.1279413233241,6.319999999999999,19.4089617489881
SH0200L9000_0,74,-99.1282981415626,6.359999999999999,19.4089299346997
SH0200L9000_0,75,-99.1348627277781,7.049999999999999,19.408449389437
