shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L3000_0,89,-99.1573997632629,13.35,19.38535076116269
SH0200L3000_0,90,-99.15798720180408,13.63,19.382939630082603
SH0200L3000_0,91,-99.1587419421752,13.91,19.3805046104452
SH0200L3000_0,92,-99.15880981128728,13.93,19.380338368407
SH0200L3000_0,93,-99.1589179361435,13.96,19.3801345121089
SH0200L3000_0,94,-99.1600662838751,14.21,19.3781905200228
SH0200L3000_0,95,-99.1647634807563,15.17,19.3707930345434
SH0200L3000_0,96,-99.1676825640288,15.77,19.366199080536
SH0200L3000_0,97,-99.1686260456587,15.96,19.36472171905
SH0200L3000_0,98,-99.1688524463124,16.0,19.36438675202961
SH0200L3000_0,99,-99.1695229361611,16.12,19.3634894578898
SH0200L3000_0,100,-99.1698661715524,16.18,19.363096037368106
SH0200L3000_0,101,-99.1701379298522,16.23,19.362774416690304
SH0200L3000_0,102,-99.1702858389712,16.26,19.3625533386436
SH0200L3000_0,103,-99.1703990133776,16.28,19.3623638558095
SH0200L3000_0,104,-99.17057094643091,16.33,19.3619878102542
SH0200L3000_0,105,-99.17117724524108,16.49,19.3606759492129
SH0200L3000_0,106,-99.171641704,16.6,19.359789629
SH0200L3000_0,107,-99.1720091692437,16.71,19.358888517623
SH0200L3000_0,108,-99.1726716539999,16.9,19.357303831
SH0200L3000_0,109,-99.1727602030834,16.92,19.3571122794365
SH0200L3000_0,110,-99.1729057059412,16.95,19.3568838319187
SH0200L3000_0,111,-99.17306397069191,16.98,19.3566813954016
SH0200L3000_0,112,-99.1748767990535,17.27,19.354707450922
SH0200L3000_0,113,-99.1753139275979,17.35,19.3541269289022
SH0200L3000_0,114,-99.1758005004939,17.43,19.35362196086389
SH0200L3000_0,115,-99.1768859652404,17.58,19.3527402288021
SH0200L3000_0,116,-99.1769967130086,17.6,19.352649856254803
SH0200L3000_0,117,-99.1770671849861,17.61,19.3525888140768
SH0200L3000_0,118,-99.1771319796692,17.62,19.3525194084542
SH0200L3000_0,119,-99.1771835600998,17.63,19.352460775725
SH0200L3000_0,120,-99.177240449,17.64,19.352387979000103
SH0200L3000_0,121,-99.177444442651,17.69,19.3520121858169
SH0200L3000_0,122,-99.1774930397877,17.7,19.3519129067755
SH0200L3000_0,123,-99.1775383051022,17.71,19.3518387377831
SH0200L3000_0,124,-99.17760854007427,17.72,19.35175318659089
SH0200L3000_0,125,-99.179668763658,18.01,19.3499745004042
SH0200L3000_0,126,-99.1797978357078,18.03,19.34982731884629
SH0200L3000_0,127,-99.17991255305,18.05,19.34968447133929
SH0200L3000_0,128,-99.1800247156131,18.07,19.3495093301472
SH0200L3000_0,129,-99.1801272806229,18.1,19.3492680473073
SH0200L3000_0,130,-99.1805547374596,18.33,19.3472357838387
SH0200L3000_0,131,-99.18212278999992,19.2,19.339594317
SH0200L3000_0,132,-99.1821819245324,19.23,19.3393007210764
SH0200L3000_0,133,-99.1821992126823,19.26,19.3389898571415
SH0200L3000_0,134,-99.1821233484902,19.29,19.3387245177317
SH0200L3000_0,135,-99.1818660539006,19.33,19.3384019723164
SH0200L3000_0,136,-99.18145511300509,19.39,19.338089144052105
SH0200L3000_0,137,-99.1810568212755,19.44,19.337824124847
SH0200L3000_0,138,-99.1806385654476,19.49,19.3375968092207
SH0200L3000_0,139,-99.1786933550275,19.71,19.3369303730576
SH0200L3000_0,140,-99.178291692059,19.75,19.336797345902102
SH0200L3000_0,141,-99.1780578307262,19.78,19.3367038422253
SH0200L3000_0,142,-99.1778284769013,19.81,19.3365855019715
SH0200L3000_0,143,-99.175892672034,20.05,19.3354844716257
SH0200L3000_0,144,-99.1754439324752,20.11,19.335140581357
SH0200L3000_0,145,-99.1749849713339,20.18,19.3346580142293
SH0200L3000_0,146,-99.1746570528063,20.24,19.3342279252692
SH0200L3000_0,147,-99.1742887014151,20.31,19.3336735355684
SH0200L3000_0,148,-99.17400593963129,20.38,19.3330664585327
SH0200L3000_0,149,-99.17387146360409,20.42,19.3326903585487
SH0200L3000_0,150,-99.1738102360564,20.46,19.332356242347696
SH0200L3000_0,151,-99.1734486955209,20.77,19.32960797936
SH0200L3000_0,152,-99.1734374059999,20.82,19.329118431
SH0200L3000_0,153,-99.17344583499992,20.86,19.3287430230001
SH0200L3000_0,154,-99.1735663546202,21.01,19.3274290681353
SH0200L3000_0,155,-99.1738814136458,21.29,19.32488615740861
SH0200L3000_0,156,-99.1739384554613,21.35,19.3243534831642
