shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L5000_0,149,-99.0870685607383,11.16,19.4353486022927
SH0200L5000_0,150,-99.08761858313092,11.25,19.4347403141525
SH0200L5000_0,151,-99.0879957449999,11.31,19.4343454880001
SH0200L5000_0,152,-99.0883190143334,11.36,19.4340226415846
SH0200L5000_0,153,-99.0886031503051,11.41,19.4337040071971
SH0200L5000_0,154,-99.0887451983922,11.44,19.43350882318489
SH0200L5000_0,155,-99.088997519426,11.49,19.4330883424049
SH0200L5000_0,156,-99.08918334167092,11.53,19.432745365930103
SH0200L5000_0,157,-99.089635055013,11.63,19.431915906206104
SH0200L5000_0,158,-99.0906880496926,11.87,19.4300216231975
SH0200L5000_0,159,-99.0916612753821,12.09,19.4282753789016
SH0200L5000_0,160,-99.0917442203365,12.14,19.4278700435493
SH0200L5000_0,161,-99.0917742989676,12.17,19.4275747260232
SH0200L5000_0,162,-99.0917867987409,12.19,19.4273929951922
SH0200L5000_0,163,-99.0917740787545,12.21,19.4271825837607
SH0200L5000_0,164,-99.0917248391048,12.23,19.4270176219059
SH0200L5000_0,165,-99.0916695359647,12.24,19.4269012823766
SH0200L5000_0,166,-99.0916026868587,12.25,19.4267949116213
SH0200L5000_0,167,-99.0914980238294,12.27,19.426673017668897
SH0200L5000_0,168,-99.0913820314057,12.29,19.4265726493666
SH0200L5000_0,169,-99.091113513921,12.32,19.4263934508808
SH0200L5000_0,170,-99.0906556251417,12.38,19.4260510572939
SH0200L5000_0,171,-99.0901544339985,12.45,19.4256798928573
SH0200L5000_0,172,-99.0896491008217,12.52,19.4253170072276
SH0200L5000_0,173,-99.0893142709907,12.56,19.4250799738394
SH0200L5000_0,174,-99.0890964311203,12.59,19.4249270496334
SH0200L5000_0,175,-99.08887052973829,12.62,19.4247798677784
SH0200L5000_0,176,-99.0869138382517,12.86,19.4236379586838
SH0200L5000_0,177,-99.0835836687856,13.27,19.4217188399699
SH0200L5000_0,178,-99.0820022965558,13.47,19.4207927251776
SH0200L5000_0,179,-99.081660885658,13.51,19.420584294132
SH0200L5000_0,180,-99.081536089833,13.53,19.420498270082604
SH0200L5000_0,181,-99.0813961630684,13.55,19.4203931238128
SH0200L5000_0,182,-99.08121587616009,13.58,19.420215066495
SH0200L5000_0,183,-99.081012205,13.62,19.4199644670001
SH0200L5000_0,184,-99.080561308,13.71,19.4192385660001
SH0200L5000_0,185,-99.080406285209,13.74,19.4190174782707
SH0200L5000_0,186,-99.0802129875827,13.77,19.4188008404723
SH0200L5000_0,187,-99.08012794286208,13.78,19.4187260581205
SH0200L5000_0,188,-99.0799519403487,13.8,19.4185836213104
SH0200L5000_0,189,-99.0793524144106,13.88,19.4181690959269
SH0200L5000_0,190,-99.0781649925348,14.03,19.417339893795
SH0200L5000_0,191,-99.0750971166166,14.41,19.41555278323
SH0200L5000_0,192,-99.0743288080277,14.5,19.4151047731458
