shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L2000_0,66,-99.1789891439085,4.44,19.4556410523784
SH0200L2000_0,67,-99.17889907063672,4.45,19.4555672563324
SH0200L2000_0,68,-99.1785122371265,4.51,19.455205386181603
SH0200L2000_0,69,-99.1777220188474,4.63,19.454466402196697
SH0200L2000_0,70,-99.17736393234148,4.68,19.4541986649417
SH0200L2000_0,71,-99.1769802245295,4.73,19.4539235852423
SH0200L2000_0,72,-99.1744988601433,5.05,19.4522302222651
SH0200L2000_0,73,-99.173451680269,5.19,19.4515182008712
SH0200L2000_0,74,-99.1732412923485,5.22,19.4513684799974
SH0200L2000_0,75,-99.17316105257191,5.23,19.451292519651
SH0200L2000_0,76,-99.1730792700071,5.24,19.4511878675447
SH0200L2000_0,77,-99.1729270545155,5.27,19.450984291035105
SH0200L2000_0,78,-99.17283078315268,5.29,19.4508352210471
SH0200L2000_0,79,-99.1715500963544,5.54,19.448933257559
SH0200L2000_0,80,-99.17081672393748,5.68,19.4478711054111
SH0200L2000_0,81,-99.1698826354806,5.86,19.4464887306227
SH0200L2000_0,82,-99.1695027051701,5.93,19.445937937145104
SH0200L2000_0,83,-99.1694421340436,5.94,19.44586506513361
SH0200L2000_0,84,-99.1693689622474,5.95,19.4457945959661
SH0200L2000_0,85,-99.16930967263156,5.96,19.4457420470743
SH0200L2000_0,86,-99.1690549299476,5.99,19.4455896725724
SH0200L2000_0,87,-99.1687144358466,6.03,19.4453887185522
SH0200L2000_0,88,-99.166777676069,6.27,19.4442713340619
SH0200L2000_0,89,-99.16591385179068,6.38,19.4437676034637
SH0200L2000_0,90,-99.1653753612654,6.45,19.4434321451858
SH0200L2000_0,91,-99.1650777509872,6.49,19.4432554746115
SH0200L2000_0,92,-99.16492896178758,6.51,19.4431826812904
SH0200L2000_0,93,-99.164763799677,6.53,19.4431206626754
SH0200L2000_0,94,-99.1646213387542,6.55,19.4430741654812
SH0200L2000_0,95,-99.1645104010561,6.56,19.4430431817633
SH0200L2000_0,96,-99.1642544977098,6.59,19.4429812449296
SH0200L2000_0,97,-99.16306576939172,6.72,19.4427157091582
SH0200L2000_0,98,-99.162693898358,6.76,19.4426323543688
SH0200L2000_0,99,-99.16223251343278,6.81,19.442515603427506
SH0200L2000_0,100,-99.1620597947922,6.83,19.4424571757463
SH0200L2000_0,101,-99.16184673025292,6.85,19.4423820461692
SH0200L2000_0,102,-99.161597096084,6.88,19.442285428984
SH0200L2000_0,103,-99.161334845102,6.91,19.442174476052
SH0200L2000_0,104,-99.1596063031752,7.11,19.4414801936142
SH0200L2000_0,105,-99.1577819077336,7.32,19.4406963115414
SH0200L2000_0,106,-99.15660140128372,7.46,19.4402058287946
SH0200L2000_0,107,-99.1535225467943,7.81,19.438936376995
SH0200L2000_0,108,-99.1533683623827,7.83,19.4388705019308
SH0200L2000_0,109,-99.1531421129204,7.86,19.4387924560446
SH0200L2000_0,110,-99.1520288203381,7.98,19.4385523687027
SH0200L2000_0,111,-99.14929500697652,8.27,19.4379539925959
SH0200L2000_0,112,-99.1483542011882,8.37,19.43779312535311
SH0200L2000_0,113,-99.14769873537908,8.44,19.4376492371919
SH0200L2000_0,114,-99.14289069281358,8.96,19.4366124769787
SH0200L2000_0,115,-99.1407610335334,9.19,19.436221043231303
SH0200L2000_0,116,-99.13900030186008,9.38,19.435880711059102
SH0200L2000_0,117,-99.135958425,9.7,19.435420373000103
SH0200L2000_0,118,-99.13318614199991,9.99,19.435044944
SH0200L2000_0,119,-99.1326897527392,10.04,19.4349624666964
SH0200L2000_0,120,-99.132533444303,10.06,19.4349147587457
SH0200L2000_0,121,-99.1324183597336,10.07,19.4348459513108
SH0200L2000_0,122,-99.132283791192,10.09,19.4347595188749
SH0200L2000_0,123,-99.1322042292972,10.1,19.4346842603852
SH0200L2000_0,124,-99.13215257368348,10.11,19.4345707169609
SH0200L2000_0,125,-99.1321247517959,10.12,19.4344511818356
SH0200L2000_0,126,-99.1321069750842,10.14,19.43428620834861
SH0200L2000_0,127,-99.1321168925856,10.16,19.4340829569788
SH0200L2000_0,128,-99.1322112349999,10.24,19.43332917
SH0200L2000_0,129,-99.13232854852508,10.51,19.4308930646024
SH0200L2000_0,130,-99.1327027597052,10.81,19.4281990280079
SH0200L2000_0,131,-99.1330171745266,11.05,19.4260677017096
SH0200L2000_0,132,-99.13301855595545,11.07,19.4259070181222
SH0200L2000_0,133,-99.132972666955,11.14,19.4252643214012
SH0200L2000_0,134,-99.1329308680344,11.27,19.424072144505104
SH0200L2000_0,135,-99.1328440613346,11.56,19.421458245903896
SH0200L2000_0,136,-99.1328530317074,11.57,19.4213319886829
SH0200L2000_0,137,-99.1328786101673,11.59,19.421174156644103
SH0200L2000_0,138,-99.13292082814633,11.61,19.4210234857553
SH0200L2000_0,139,-99.1329751397989,11.63,19.42086850200069
SH0200L2000_0,140,-99.1331432842037,11.66,19.42064642625889
SH0200L2000_0,141,-99.1335432406582,11.72,19.4202927838377
SH0200L2000_0,142,-99.133674702781,11.74,19.420176479126106
SH0200L2000_0,143,-99.1337925424626,11.76,19.4200444030198
SH0200L2000_0,144,-99.1338846542998,11.78,19.41988652180061
SH0200L2000_0,145,-99.13396308729229,11.81,19.419644005281
SH0200L2000_0,146,-99.1340067278366,11.84,19.4193857330596
SH0200L2000_0,147,-99.1344000880194,12.12,19.4169139574753
SH0200L2000_0,148,-99.1346668184582,12.31,19.4152113039618
SH0200L2000_0,149,-99.1355000207003,12.91,19.4099172895338
SH0200L2000_0,150,-99.13573697582292,13.08,19.4084376791881
SH0200L2000_0,151,-99.13677718133827,13.84,19.4016625652255
SH0200L2000_0,152,-99.13701318562644,14.01,19.4001319346972
SH0200L2000_0,153,-99.1376879679466,14.48,19.395952475590104
SH0200L2000_0,154,-99.1379348500978,14.65,19.394428668414303
SH0200L2000_0,155,-99.13883763879473,15.33,19.388376188212103
SH0200L2000_0,156,-99.13907118425672,15.5,19.3868495191818
SH0200L2000_0,157,-99.1400607560469,16.23,19.3803379424333
SH0200L2000_0,158,-99.1403025270006,16.4,19.3788067211375
SH0200L2000_0,159,-99.1408070250705,16.83,19.3749877683558
SH0200L2000_0,160,-99.140843363401,16.86,19.374760583592305
SH0200L2000_0,161,-99.1409235675584,16.92,19.3742703413587
SH0200L2000_0,162,-99.1414526146978,17.32,19.3707166431847
SH0200L2000_0,163,-99.1416862222026,17.49,19.36918718838189
SH0200L2000_0,164,-99.1427715609471,18.22,19.3627120397951
SH0200L2000_0,165,-99.1432869534643,18.54,19.3598553628087
SH0200L2000_0,166,-99.1441791921935,18.98,19.3559611071923
SH0200L2000_0,167,-99.14477033074829,19.21,19.3540121802502
SH0200L2000_0,168,-99.1452222254731,19.38,19.3525259736702
SH0200L2000_0,169,-99.14534123129248,19.43,19.3520689819974
SH0200L2000_0,170,-99.1454089738789,19.47,19.351757603043
SH0200L2000_0,171,-99.1454586263534,19.5,19.3515007562254
SH0200L2000_0,172,-99.1454916596636,19.53,19.3512525307237
SH0200L2000_0,173,-99.1455590848162,19.6,19.3505839173446
SH0200L2000_0,174,-99.1455677454089,19.65,19.3501233790548
SH0200L2000_0,175,-99.1455401427222,19.7,19.3496772164872
SH0200L2000_0,176,-99.1453821170922,19.81,19.3487404983472
SH0200L2000_0,177,-99.14531385111007,19.84,19.348459356027305
SH0200L2000_0,178,-99.1445644738918,20.19,19.3453911764574
SH0200L2000_0,179,-99.144479540531,20.23,19.3450598331964
SH0200L2000_0,180,-99.1444280046224,20.25,19.3448934513951
SH0200L2000_0,181,-99.1443855829586,20.26,19.344778710766
SH0200L2000_0,182,-99.1443068436217,20.28,19.3446152198332
SH0200L2000_0,183,-99.14421906472472,20.3,19.344484733614603
SH0200L2000_0,184,-99.1441177005517,20.32,19.3443743435902
SH0200L2000_0,185,-99.1439921420105,20.34,19.344251060523
SH0200L2000_0,186,-99.1438651011237,20.36,19.344160776136103
SH0200L2000_0,187,-99.143673061877,20.38,19.3440633695253
SH0200L2000_0,188,-99.1434976863806,20.4,19.3440089899366
SH0200L2000_0,189,-99.143380603552,20.41,19.343984692566
SH0200L2000_0,190,-99.1431863589345,20.43,19.3439575864092
SH0200L2000_0,191,-99.142958114969,20.45,19.3439398321292
SH0200L2000_0,192,-99.1406244727685,20.7,19.34381043062961
SH0200L2000_0,193,-99.1395327765196,20.81,19.3437570980861
