shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200LA000_0,39,-99.03640329433227,5.61,19.3855863748308
SH0200LA000_0,40,-99.0349143026566,5.79,19.38472046265889
SH0200LA000_0,41,-99.0333649531144,5.98,19.383833699013103
SH0200LA000_0,42,-99.0286600150276,6.55,19.3811871128312
SH0200LA000_0,43,-99.0278299627962,6.65,19.3807310147736
SH0200LA000_0,44,-99.0274053593193,6.7,19.3804764242524
SH0200LA000_0,45,-99.02591484449248,6.89,19.379562036698506
SH0200LA000_0,46,-99.024160044,7.11,19.378505333000103
SH0200LA000_0,47,-99.023558019399,7.19,19.3780738805308
SH0200LA000_0,48,-99.0227274691912,7.3,19.3774446414508
SH0200LA000_0,49,-99.0208063437538,7.56,19.3760006301702
SH0200LA000_0,50,-99.01775329935909,7.96,19.373813092098697
SH0200LA000_0,51,-99.0163749968221,8.14,19.3728105525824
SH0200LA000_0,52,-99.0138020284386,8.48,19.37099625767529
SH0200LA000_0,53,-99.0125419558634,8.65,19.3700714600374
SH0200LA000_0,54,-99.00954977251352,9.05,19.367813174713604
SH0200LA000_0,55,-99.00880787004292,9.15,19.36724893758289
SH0200LA000_0,56,-99.0063225904129,9.49,19.3652409660579
SH0200LA000_0,57,-99.004994348357,9.67,19.3641708526061
SH0200LA000_0,58,-99.0032314186832,9.91,19.3627327218921
SH0200LA000_0,59,-99.00301777280453,9.94,19.3625663028098
SH0200LA000_0,60,-99.002727537976,9.98,19.3623635394382
SH0200LA000_0,61,-99.0024917228842,10.01,19.3622105103993
SH0200LA000_0,62,-99.00123767772688,10.17,19.3614707964718
SH0200LA000_0,63,-99.0007766480902,10.23,19.361214409192
SH0200LA000_0,64,-99.0004612376611,10.27,19.361091596781
SH0200LA000_0,65,-98.9999901196634,10.32,19.3609242181335
SH0200LA000_0,66,-98.9996777210399,10.35,19.36084052823169
SH0200LA000_0,67,-98.999322493893,10.39,19.360761619902803
SH0200LA000_0,68,-98.9988564161016,10.44,19.36067792795389
SH0200LA000_0,69,-98.9984079739802,10.49,19.3606133640223
SH0200LA000_0,70,-98.99666762312212,10.67,19.3604333621737
SH0200LA000_0,71,-98.994349133389,10.91,19.3602336008896
SH0200LA000_0,72,-98.9924238934142,11.11,19.360084414532302
SH0200LA000_0,73,-98.9922425022236,11.13,19.36006910365
SH0200LA000_0,74,-98.992038941041,11.15,19.3600518787134
SH0200LA000_0,75,-98.9918394114024,11.17,19.3600231762958
SH0200LA000_0,76,-98.9915733721896,11.2,19.3599810802541
SH0200LA000_0,77,-98.9907752556941,11.29,19.359849051079102
SH0200LA000_0,78,-98.9904185214575,11.33,19.3598031229213
