shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L1000_0,1,-99.2004047457727,0.0,19.3982823756763
SH0200L1000_0,2,-99.197882569526,0.27,19.3988589279381
SH0200L1000_0,3,-99.1974952446496,0.31,19.3989520046675
SH0200L1000_0,4,-99.1971551533546,0.35,19.3990330738016
SH0200L1000_0,5,-99.1967363717782,0.4,19.39916204969289
SH0200L1000_0,6,-99.1964907945756,0.43,19.399257959723
SH0200L1000_0,7,-99.1961633733758,0.4699999999999999,19.3993987910829
SH0200L1000_0,8,-99.19543300642748,0.5599999999999999,19.3997432999072
SH0200L1000_0,9,-99.19408875366948,0.72,19.40038436223961
SH0200L1000_0,10,-99.1937644957338,0.76,19.4005401303592
SH0200L1000_0,11,-99.1931388205549,0.8300000000000001,19.4008537711694
SH0200L1000_0,12,-99.1926123126664,0.8900000000000001,19.4011271769879
SH0200L1000_0,13,-99.1923132513498,0.9300000000000002,19.4012829158274
SH0200L1000_0,14,-99.1920267471472,0.9600000000000002,19.4014027742508
SH0200L1000_0,15,-99.19178314817042,0.9900000000000002,19.401476216753
SH0200L1000_0,16,-99.1914273199923,1.0300000000000002,19.4015246451557
SH0200L1000_0,17,-99.19088770907408,1.0900000000000003,19.4015676156042
SH0200L1000_0,18,-99.1898451257738,1.2000000000000004,19.4016105519102
SH0200L1000_0,19,-99.1894073178582,1.2500000000000004,19.4016408975178
SH0200L1000_0,20,-99.1891585342482,1.2800000000000005,19.4016949565759
SH0200L1000_0,21,-99.1889381345162,1.3000000000000005,19.4017788746811
SH0200L1000_0,22,-99.1886610767824,1.3300000000000003,19.4018987179987
SH0200L1000_0,23,-99.18847217605094,1.3500000000000003,19.4019826028452
SH0200L1000_0,24,-99.1883116384769,1.3700000000000006,19.4020784136693
SH0200L1000_0,25,-99.1880268336481,1.4100000000000006,19.40226233265161
SH0200L1000_0,26,-99.1876365265964,1.4600000000000006,19.4025138026273
SH0200L1000_0,27,-99.1872386939811,1.510000000000001,19.4027963639607
SH0200L1000_0,28,-99.1871027574621,1.5300000000000007,19.4029208417063
SH0200L1000_0,29,-99.1869668699095,1.5500000000000007,19.403088359295
SH0200L1000_0,30,-99.186783137889,1.5800000000000007,19.4032870103943
SH0200L1000_0,31,-99.18665732964908,1.6000000000000008,19.4034545173912
SH0200L1000_0,32,-99.1864448860174,1.6400000000000008,19.4037718696707
SH0200L1000_0,33,-99.1861921697308,1.7000000000000008,19.4042491553102
SH0200L1000_0,34,-99.185669317447,1.830000000000001,19.4052657486814
SH0200L1000_0,35,-99.185169095,1.9400000000000008,19.406175628
SH0200L1000_0,36,-99.184127573,2.180000000000001,19.4081007830001
SH0200L1000_0,37,-99.183259852,2.390000000000001,19.4097844020001
SH0200L1000_0,38,-99.1830292915256,2.450000000000001,19.410309145583
SH0200L1000_0,39,-99.18258151771629,2.5900000000000007,19.4114519285887
SH0200L1000_0,40,-99.18077521257273,3.130000000000001,19.4159842029267
SH0200L1000_0,41,-99.1795676501278,3.4600000000000013,19.4186989944969
SH0200L1000_0,42,-99.1789232804324,3.610000000000001,19.4198976947479
SH0200L1000_0,43,-99.1788054768911,3.630000000000001,19.420029202101706
SH0200L1000_0,44,-99.1787148422674,3.640000000000001,19.4201153711654
SH0200L1000_0,45,-99.17850729559927,3.670000000000001,19.4202267617506
SH0200L1000_0,46,-99.1783183456632,3.690000000000001,19.4202897139212
SH0200L1000_0,47,-99.17805384107628,3.7200000000000006,19.4203706608634
SH0200L1000_0,48,-99.177791580333,3.75,19.4204455284362
SH0200L1000_0,49,-99.177572377906,3.770000000000002,19.420500260124303
SH0200L1000_0,50,-99.1772095521541,3.8100000000000014,19.4205838250243
SH0200L1000_0,51,-99.1736691789999,4.19,19.4213093130001
SH0200L1000_0,52,-99.1703215058211,4.550000000000002,19.4220189866505
SH0200L1000_0,53,-99.1669797706484,4.910000000000001,19.422784255474
SH0200L1000_0,54,-99.1654443744829,5.080000000000001,19.4231262155624
SH0200L1000_0,55,-99.1605392288797,5.610000000000001,19.424322218899103
SH0200L1000_0,56,-99.1553635854505,6.170000000000003,19.4254812618841
SH0200L1000_0,57,-99.1538840535473,6.330000000000003,19.4258288049241
SH0200L1000_0,58,-99.151173903,6.630000000000003,19.4265486420001
SH0200L1000_0,59,-99.148566441,6.910000000000003,19.427240620000106
SH0200L1000_0,60,-99.1483768849999,6.9300000000000015,19.427286227
SH0200L1000_0,61,-99.148278252,6.940000000000001,19.427298112000106
SH0200L1000_0,62,-99.148164424,6.950000000000001,19.427305083000103
SH0200L1000_0,63,-99.14780878430072,6.990000000000001,19.427299378714302
SH0200L1000_0,64,-99.1472488662368,7.0500000000000025,19.42727709421269
SH0200L1000_0,65,-99.1470768459172,7.07,19.4272628329774
SH0200L1000_0,66,-99.1463210121254,7.15,19.427210893265705
SH0200L1000_0,67,-99.1457261635224,7.21,19.4271616365968
SH0200L1000_0,68,-99.1431178866974,7.48,19.4269216512999
SH0200L1000_0,69,-99.142907803837,7.5,19.42690872544589
SH0200L1000_0,70,-99.14269231159273,7.52,19.4269065038113
SH0200L1000_0,71,-99.1424894263276,7.539999999999999,19.4269102498002
SH0200L1000_0,72,-99.14232434217958,7.559999999999999,19.426909183719
SH0200L1000_0,73,-99.14218445531972,7.5699999999999985,19.4269009244321
SH0200L1000_0,74,-99.1418288605116,7.6099999999999985,19.4268596570204
SH0200L1000_0,75,-99.1416801390108,7.629999999999997,19.4268358620375
SH0200L1000_0,76,-99.1415339234087,7.649999999999998,19.4267953272172
SH0200L1000_0,77,-99.14133223085352,7.669999999999997,19.4267367812084
SH0200L1000_0,78,-99.1411293162018,7.689999999999998,19.426690433354896
SH0200L1000_0,79,-99.1409654687332,7.709999999999996,19.4266618673228
SH0200L1000_0,80,-99.1408091916374,7.729999999999996,19.4266440552624
SH0200L1000_0,81,-99.139224182149,7.899999999999998,19.4265210713684
SH0200L1000_0,82,-99.13304867458928,8.549999999999995,19.4259557797721
