shape_id,shape_pt_sequence,shape_pt_lon,shape_dist_traveled,shape_pt_lat
SH0200L6000_0,117,-99.1261535535296,9.25,19.4836764742635
SH0200L6000_0,118,-99.1247615891076,9.4,19.483357988066302
SH0200L6000_0,119,-99.1233151658828,9.56,19.4830318767123
SH0200L6000_0,120,-99.12310940794993,9.58,19.4829766173734
SH0200L6000_0,121,-99.1229621183226,9.6,19.4829307342703
SH0200L6000_0,122,-99.1199824931645,9.93,19.4819103636234
SH0200L6000_0,123,-99.1197310486657,9.96,19.4818537532305
SH0200L6000_0,124,-99.1194983461019,9.98,19.4818073883068
SH0200L6000_0,125,-99.1193833666245,9.99,19.4817902482287
SH0200L6000_0,126,-99.11920586554449,10.01,19.4817788878622
SH0200L6000_0,127,-99.11752633829548,10.19,19.481692399447
SH0200L6000_0,128,-99.11634365127192,10.31,19.4815779838124
SH0200L6000_0,129,-99.11577480877008,10.37,19.4814941816725
SH0200L6000_0,130,-99.11449047897058,10.51,19.4812658650264
SH0200L6000_0,131,-99.1136722616374,10.6,19.4811296436322
SH0200L6000_0,132,-99.1128689035966,10.69,19.481027647575
SH0200L6000_0,133,-99.1125159268552,10.73,19.4810135205778
SH0200L6000_0,134,-99.1122386040274,10.76,19.481025648098303
SH0200L6000_0,135,-99.11205993098628,10.78,19.4810450139229
SH0200L6000_0,136,-99.111701672154,10.82,19.4811455348138
SH0200L6000_0,137,-99.1114640234881,10.85,19.4812832283841
SH0200L6000_0,138,-99.1113365429009,10.87,19.4813862679818
SH0200L6000_0,139,-99.1111111111466,10.9,19.4815965914007
SH0200L6000_0,140,-99.11088272699352,10.93,19.4817966553518
SH0200L6000_0,141,-99.1099304797479,11.09,19.4829351585677
SH0200L6000_0,142,-99.1097717281834,11.11,19.4830619829501
SH0200L6000_0,143,-99.1095927888756,11.13,19.4831625173484
SH0200L6000_0,144,-99.1094188628932,11.15,19.48322000880789
SH0200L6000_0,145,-99.10913397718107,11.18,19.483239309447
SH0200L6000_0,146,-99.1088894022571,11.21,19.4832155456756
SH0200L6000_0,147,-99.1074753125371,11.36,19.4829388216674
